Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-13,125.04364776611328,249.50799560546875,1.135550618171692,1165.800048828125,40.78248977661133,17081.890625,125.23083150561042,250.23599243164062,1.1410002708435059,1166.199951171875,40.99123079017173,17172.810546875,124.2771097481086,243.7570037841797,1.1347002983093262,1154.9000244140625,40.49547461551986,17034.44921875,124.28603167887297,245.1999969482422,1.1353960037231445,1163.5,40.49547461551986,17113.55078125,2339700.0,28198500,0.0,132.0,19987800.0,99400000.0
2015-10-14,119.63330841064453,251.98899841308594,1.138498306274414,1180.0999755859375,40.599830627441406,16924.75,125.57842792179521,254.27499389648438,1.1450005769729614,1189.0,40.965123138399775,17111.380859375,119.06286254811964,248.9029998779297,1.138511300086975,1167.300048828125,40.469367120484954,16887.669921875,124.56232080415705,249.4929962158203,1.138511300086975,1172.4000244140625,40.57373925318004,17079.080078125,8752300.0,27462600,0.0,143.0,24697800.0,120110000.0
2015-10-15,122.45880889892578,254.32000732421875,1.147552251815796,1187.9000244140625,40.88685607910156,17141.75,122.70837813364572,255.96200561523438,1.1494200229644775,1188.300048828125,40.90425143896748,17144.419921875,120.32854847367128,252.04600524902344,1.1365302801132202,1177.800048828125,40.4693773957964,16933.5703125,120.4711633507979,252.10699462890625,1.1474995613098145,1184.199951171875,40.88685607910156,16944.859375,6368300.0,25223500,0.0,143.0,27189400.0,122960000.0
2015-10-16,122.64599609375,262.8689880371094,1.1368157863616943,1183.5999755859375,41.32173538208008,17215.970703125,123.65318139074553,266.135009765625,1.1399999856948853,1184.0999755859375,41.347830084113355,17220.01953125,121.68336604667626,253.92599487304688,1.1339398622512817,1176.199951171875,40.79119176885247,17107.349609375,122.49445928220285,254.29600524902344,1.1366994380950928,1182.5,40.89556062350737,17141.75,3173700.0,35901500,0.0,243.0,26450300.0,145880000.0
2015-10-17,,270.6400146484375,,,,,,273.5780029296875,,,,,,262.36700439453125,,,,,,262.74700927734375,,,,,,43199600,,,,
2015-10-18,,261.64300537109375,,,,,,271.6679992675781,,,,,,260.7770080566406,,,,,,270.9070129394531,,,,,,22434300,,,,
2015-10-19,123.37686920166016,263.43701171875,1.1361054182052612,1173.300048828125,41.41741180419922,17230.5390625,123.54622266699371,264.82000732421875,1.1379995346069336,1177.800048828125,41.643548213014185,17235.94921875,121.56748546241785,260.95098876953125,1.1308494806289673,1169.300048828125,40.89556416787083,17129.189453125,122.64599176240866,261.8609924316406,1.1360021829605103,1176.5,41.24346148614764,17209.4296875,4022000.0,25258800,0.0,62.0,29387600.0,118430000.0
2015-10-20,123.78685760498047,269.4630126953125,1.132900595664978,1178.0,41.54787063598633,17217.109375,124.72273523203603,270.8349914550781,1.1390001773834229,1179.0999755859375,41.58266135919598,17264.880859375,122.62813578041133,263.22698974609375,1.1325798034667969,1168.699951171875,40.895559506022224,17147.990234375,122.94901238413047,263.5719909667969,1.1331958770751953,1168.699951171875,41.260852146245654,17228.470703125,4202600.0,30889800,0.0,19.0,30802200.0,106670000.0
2015-10-21,125.84580993652344,266.2720031738281,1.1353960037231445,1167.5999755859375,41.05211639404297,17168.609375,126.70147181135472,270.7699890136719,1.1378000974655151,1176.4000244140625,41.73921827987797,17314.990234375,121.76355177395253,263.8389892578125,1.13379967212677,1164.9000244140625,40.973838922013336,17153.130859375,126.30037945749629,269.3059997558594,1.1356022357940674,1175.9000244140625,41.678332852453906,17225.9296875,8927200.0,25637300,0.0,41.0,25144300.0,107100000.0
2015-10-22,130.40936279296875,274.02301025390625,1.134803295135498,1166.5999755859375,41.77399826049805,17489.16015625,131.34525392272954,276.510009765625,1.1352026462554932,1168.5999755859375,42.57416820097503,17505.1796875,126.50536678908037,266.135009765625,1.113800287246704,1163.5,40.95643627850737,17180.880859375,126.5677658779639,266.4960021972656,1.1347002983093262,1166.199951171875,41.33912423049386,17180.880859375,6976300.0,37808600,0.0,48.0,56637100.0,152420000.0
2015-10-23,130.7570343017578,276.4960021972656,1.108094573020935,1163.300048828125,45.98358917236328,17646.69921875,131.69292583489866,278.6839904785156,1.1140943765640259,1178.699951171875,47.02728773873969,17679.369140625,129.16157269041668,273.5429992675781,1.1011033058166504,1163.300048828125,45.444346184902216,17525.109375,131.3542188646846,273.64898681640625,1.1084016561508179,1166.199951171875,45.48783293395409,17525.109375,4691200.0,29442500,0.0,38.0,135227100.0,158090000.0
2015-10-24,,281.65399169921875,,,,,,281.70599365234375,,,,,,276.5039978027344,,,,,,276.5039978027344,,,,,,25942400,,,,
2015-10-25,,283.67999267578125,,,,,,294.0589904785156,,,,,,281.44500732421875,,,,,,281.44500732421875,,,,,,45717100,,,,
2015-10-26,130.7570343017578,285.29998779296875,1.1020376682281494,1167.0,47.18383026123047,17623.05078125,131.22943423363282,285.29998779296875,1.1060001850128174,1170.0,47.24471235743183,17660.69921875,129.73201866101127,280.510009765625,1.1006003618240356,1163.800048828125,45.66177122054561,17602.509765625,130.3202948933289,283.62799072265625,1.1020376682281494,1165.0999755859375,45.68786259953894,17649.5703125,3143400.0,32108800,0.0,176.0,64633300.0,116660000.0
2015-10-27,132.3257293701172,293.7879943847656,1.1065986156463623,1166.800048828125,46.69678497314453,17581.4296875,132.79812915365554,296.2120056152344,1.107800006866455,1166.800048828125,47.28821408181785,17635.1796875,130.14197861166585,285.00799560546875,1.1031999588012695,1162.0,46.60111544724053,17540.5703125,130.32916229971897,285.1809997558594,1.106096863746643,1164.5,46.957712117073584,17608.890625,3411300.0,46331800,0.0,302.0,50999900.0,113960000.0
2015-10-28,131.8087921142578,304.6180114746094,1.1037039756774902,1177.0999755859375,46.949012756347656,17779.51953125,132.63771561454422,306.33099365234375,1.1099998950958252,1182.699951171875,46.949012756347656,17779.94921875,129.3665632630579,293.7030029296875,1.1027060747146606,1175.0999755859375,45.97489559098884,17556.7109375,131.90683814552324,293.7030029296875,1.103594422340393,1175.0999755859375,46.5663246994133,17586.689453125,4408300.0,50808100,0.0,217.0,47000800.0,115630000.0
2015-10-29,131.184814453125,313.8550109863281,1.0928961038589478,1147.199951171875,46.40975570678711,17755.80078125,131.7998290390238,318.1700134277344,1.0981999635696411,1162.0,46.81853834519083,17786.0,129.98153746377906,301.822998046875,1.0910003185272217,1144.9000244140625,46.28799151266484,17684.720703125,131.50569103705047,304.3240051269531,1.0925976037979126,1158.0,46.566310618608725,17771.5,3072100.0,64495900,0.0,329.0,30202100.0,90300000.0
2015-10-30,131.9781036376953,328.0150146484375,1.0993843078613281,1141.5,45.783538818359375,17663.5390625,133.34182571152115,334.16900634765625,1.107200264930725,1147.5999755859375,46.95770072777505,17799.9609375,131.10459796387923,313.94000244140625,1.0969964265823364,1139.199951171875,45.76614345846148,17662.869140625,131.38090570948455,313.9429931640625,1.099203109741211,1147.5,46.37496778358528,17756.599609375,3938000.0,78305000,0.0,249.0,46619800.0,149250000.0
2015-10-31,,314.1659851074219,,,,,,332.7770080566406,,,,,,309.2510070800781,,,,,,328.5119934082031,,,,,,48598100,,,,
2015-11-01,,325.4309997558594,,,,,,327.47198486328125,,,,,,311.8810119628906,,,,,,315.0050048828125,,,,,,37001100,,,,
2015-11-02,132.2722625732422,361.1889953613281,1.102596640586853,1135.800048828125,46.30538558959961,17828.759765625,133.2259842414727,365.3599853515625,1.1060001850128174,1138.699951171875,46.40975442198287,17845.900390625,131.5235548863434,323.2090148925781,1.1004005670547485,1132.5999755859375,45.766139433664506,17655.01953125,132.25444591438955,325.9419860839844,1.1024993658065796,1137.9000244140625,45.96618107815965,17672.619140625,2516700.0,101918000,0.0,180.0,30285000.0,100840000.0
2015-11-03,131.9959259033203,403.4169921875,1.1016006469726562,1114.199951171875,47.09687042236328,17918.150390625,132.32572442704657,417.8999938964844,1.1031999588012695,1134.699951171875,47.305608150398164,17977.849609375,131.1491723758069,357.6470031738281,1.0937999486923218,1114.199951171875,46.00968507852134,17796.01953125,131.94244873744577,361.87298583984375,1.1016976833343506,1133.300048828125,46.03577646506911,17819.740234375,2470000.0,206162000,0.0,185.0,36596900.0,92290000.0
2015-11-04,132.90174865722656,411.56298828125,1.0963950157165527,1106.5,47.31430435180664,17867.580078125,133.4129365981695,495.56201171875,1.0966956615447998,1121.9000244140625,47.73178309800288,17964.119140625,131.9959381315434,380.5480041503906,1.084799885749817,1106.5,47.018589825189366,17828.830078125,132.06768644835142,403.66400146484375,1.0965032577514648,1119.0,47.12295868228189,17929.580078125,2771500.0,263900000,0.0,141.0,37087800.0,99890000.0
2015-11-05,132.70445251464844,386.35400390625,1.0868029594421387,1104.4000244140625,47.296905517578125,17863.4296875,133.48469327131764,447.5610046386719,1.0900002717971802,1110.699951171875,47.57522466127945,17929.509765625,131.37714278208887,374.58099365234375,1.0837054252624512,1104.4000244140625,46.96640029024809,17779.189453125,132.901756977074,408.0769958496094,1.0866022109985352,1107.9000244140625,47.39257834531781,17871.25,2545400.0,151824992,0.0,84.0,31468500.0,98910000.0
2015-11-06,132.6775360107422,374.4700012207031,1.0883997678756714,1087.5999755859375,47.76657485961914,17910.330078125,132.88380386202851,395.83599853515625,1.0895025730133057,1109.5,47.818760951835834,17912.0390625,130.94664042459814,354.0249938964844,1.0711684226989746,1084.800048828125,46.931617291110726,17768.599609375,131.45784203361103,388.0469970703125,1.0884946584701538,1105.199951171875,47.04468549866701,17855.220703125,2294100.0,122687000,0.0,78.0,32851200.0,107450000.0
2015-11-07,,386.48199462890625,,,,,,390.58599853515625,,,,,,372.4330139160156,,,,,,374.2690124511719,,,,,,56625100,,,,
2015-11-08,,373.3680114746094,,,,,,389.8949890136719,,,,,,368.70001220703125,,,,,,384.27801513671875,,,,,,51817600,,,,
2015-11-09,130.91973876953125,380.2569885253906,1.0733413696289062,1087.9000244140625,47.10556411743164,17730.48046875,132.26498889901356,385.27801513671875,1.0790001153945923,1088.5999755859375,47.72308456593922,17900.779296875,130.20226929688897,362.8949890136719,1.072995901107788,1087.9000244140625,46.583716505306455,17667.779296875,131.7448238734627,374.3240051269531,1.0732377767562866,1088.5999755859375,47.44476539709563,17900.779296875,2980800.0,68224400,0.0,5.0,32513100.0,121210000.0
2015-11-10,130.17538452148438,336.8190002441406,1.0759514570236206,1088.199951171875,46.540218353271484,17758.2109375,131.06325466388975,381.3869934082031,1.0762755870819092,1091.300048828125,47.07946455231208,17768.66015625,129.17093532291227,329.1080017089844,1.0676004886627197,1085.0,46.33148067181919,17657.720703125,130.29197726224504,379.9840087890625,1.0759745836257935,1090.0999755859375,47.0272784730362,17724.130859375,2524100.0,95797904,0.0,18.0,55283700.0,108640000.0
2015-11-11,130.03187561035156,311.0840148925781,1.0737563371658325,1084.699951171875,46.661983489990234,17702.220703125,130.78521235897935,340.5849914550781,1.0772960186004639,1091.4000244140625,47.140344246547656,17807.1796875,129.61036283049265,300.99700927734375,1.0708003044128418,1084.199951171875,46.496729239630525,17696.91015625,130.22020295521287,339.82000732421875,1.0738024711608887,1091.4000244140625,46.70547022825446,17769.5,1579600.0,107070000,0.0,15.0,36516300.0,95230000.0
2015-11-12,127.83464050292969,338.1520080566406,1.0762988328933716,1080.800048828125,46.37497329711914,17448.0703125,129.50275135292966,345.08099365234375,1.0799999237060547,1086.5999755859375,46.94900697069417,17691.9296875,126.9826514186196,313.3559875488281,1.0693997144699097,1080.800048828125,46.26190510325293,17443.5,128.24718993232457,314.0790100097656,1.0764957666397095,1086.0,46.51413287502139,17691.9296875,3796800.0,78477800,0.0,4.0,35361100.0,113660000.0
2015-11-13,127.8794937133789,336.75299072265625,1.0815019607543945,1080.800048828125,45.957489013671875,17245.240234375,129.0453800753555,340.91400146484375,1.0811045169830322,1085.9000244140625,46.34887631607939,17439.25,127.22480904791743,326.07501220703125,1.072199821472168,1080.800048828125,45.68786591249656,17238.890625,127.64632191482123,338.49798583984375,1.080894112586975,1083.0999755859375,46.15753067538557,17439.25,3063800.0,52003000,0.0,23.0,36848200.0,134640000.0
2015-11-14,,332.906005859375,,,,,,338.1809997558594,,,,,,329.9700012207031,,,,,,336.6239929199219,,,,,,38612000,,,,
2015-11-15,,320.1659851074219,,,,,,334.6619873046875,,,,,,317.489990234375,,,,,,333.0509948730469,,,,,,44213100,,,,
2015-11-16,129.5206756591797,330.7510070800781,1.06999933719635,1083.699951171875,46.766357421875,17483.009765625,129.59242397204181,331.6260070800781,1.0759999752044678,1092.4000244140625,46.870726268648106,17483.009765625,127.64629717115244,315.9049987792969,1.070102334022522,1083.699951171875,45.96618741574567,17210.4296875,127.87050551712484,319.7349853515625,1.070102334022522,1092.0,46.16623240564737,17229.939453125,2378300.0,47980100,0.0,11.0,32165200.0,137590000.0
2015-11-17,131.00946044921875,335.093994140625,1.068798542022705,1068.699951171875,46.3810920715332,17489.5,131.46684068152402,338.3500061035156,1.069198489189148,1075.800048828125,46.87143184360062,17599.330078125,129.71801781142105,329.614013671875,1.064400553703308,1065.0999755859375,46.27601640021374,17451.41015625,130.30095420659023,330.36199951171875,1.0689013004302979,1075.5,46.5562115100206,17486.990234375,3038300.0,51001600,0.0,6.0,31551300.0,167190000.0
2015-11-18,132.98248291015625,334.5899963378906,1.0643846988677979,1068.800048828125,47.15162658691406,17737.16015625,133.0811351519057,336.531005859375,1.0691996812820435,1071.9000244140625,47.26545689319746,17752.16015625,131.1439713236953,330.6400146484375,1.063230276107788,1064.0,46.389846346809534,17485.490234375,131.1529484176872,334.5929870605469,1.0643960237503052,1064.0,46.40735895855999,17485.490234375,3101100.0,43783800,0.0,5.0,29710000.0,106810000.0
2015-11-19,133.8434600830078,326.14898681640625,1.066996693611145,1078.0,47.230430603027344,17732.75,134.05869140284554,335.3340148925781,1.0734001398086548,1082.4000244140625,47.86087125104908,17772.970703125,132.9645532450184,325.27301025390625,1.067000150680542,1077.4000244140625,47.090333052376856,17681.98046875,133.43987398912085,334.6789855957031,1.0673041343688965,1077.4000244140625,47.274213801509255,17739.830078125,2492600.0,45011100,0.0,10.0,28149200.0,114630000.0
2015-11-20,133.9869384765625,322.0220031738281,1.0726161003112793,1076.4000244140625,47.449337005615234,17823.810546875,135.05417268283784,326.4729919433594,1.0730005502700806,1082.9000244140625,47.54565470562754,17914.33984375,133.73582615562654,312.2170104980469,1.0664005279541016,1076.4000244140625,46.64377686040203,17732.75,134.38154746220332,326.4110107421875,1.0726966857910156,1082.9000244140625,47.501874843855404,17732.75,3210200.0,53152900,0.0,5.0,37147600.0,153140000.0
2015-11-21,,326.927001953125,,,,,,328.15899658203125,,,,,,319.5950012207031,,,,,,322.0920104980469,,,,,,28200500,,,,
2015-11-22,,324.5360107421875,,,,,,327.010009765625,,,,,,321.2590026855469,,,,,,326.9750061035156,,,,,,23439400,,,,
2015-11-23,133.03628540039062,323.0459899902344,1.0641014575958252,1066.800048828125,47.449337005615234,17792.6796875,134.25597957465305,325.1180114746094,1.0653995275497437,1071.5,47.685752267411985,17868.1796875,132.47128956993396,321.2900085449219,1.0602991580963135,1066.800048828125,47.06406954575535,17751.529296875,133.97796336394367,324.3500061035156,1.0639996528625488,1070.0,47.501874843855404,17823.609375,3183700.0,27478900,0.0,57.0,28235900.0,134680000.0
2015-11-24,133.31427001953125,320.0459899902344,1.0642033815383911,1074.300048828125,47.50187683105469,17812.189453125,134.15729554551893,323.0580139160156,1.0672005414962769,1079.4000244140625,47.668241648824264,17862.599609375,132.03180491672197,318.1180114746094,1.0623831748962402,1073.199951171875,46.9152193103492,17683.509765625,132.2739537493035,323.0140075683594,1.063897728919983,1073.199951171875,47.212923718929666,17770.900390625,2626600.0,29362600,0.0,222.0,24600000.0,127170000.0
2015-11-25,132.22015380859375,328.20599365234375,1.0643846988677979,1070.5,47.01152801513672,17813.390625,133.76270849387046,329.1340026855469,1.0689996480941772,1072.0,47.48435850159317,17854.919921875,132.1753230821254,316.7699890136719,1.0576001405715942,1068.5,47.01152801513672,17801.830078125,133.66405626337277,320.0450134277344,1.0643960237503052,1070.199951171875,47.361773562183515,17820.810546875,1852200.0,41666900,0.0,148662.0,21005100.0,82540000.0
2015-11-26,,352.6839904785156,1.0624960660934448,,,,,366.7569885253906,1.0629997253417969,,,,,328.22900390625,1.0602003335952759,,,,,328.3030090332031,1.0624960660934448,,,,,106105000,0.0,,,
2015-11-27,131.78968811035156,358.0419921875,1.0604453086853027,1056.199951171875,47.22168731689453,17813.390625,132.70446216772157,363.5889892578125,1.06380033493042,1074.199951171875,47.35303026352958,17830.359375,131.54753921892544,347.8699951171875,1.0569998025894165,1051.0999755859375,47.09910234813643,17749.3203125,132.2829493022959,351.8609924316406,1.0604453086853027,1070.699951171875,47.10785698582349,17806.0390625,1282100.0,55179100,0.0,52133.0,9009100.0,82540000.0
2015-11-28,,357.3810119628906,,,,,,359.5360107421875,,,,,,352.1719970703125,,,,,,357.1409912109375,,,,,,36816600,,,,
2015-11-29,,371.29400634765625,,,,,,371.9389953613281,,,,,,355.6659851074219,,,,,,357.47198486328125,,,,,,40409300,,,,
2015-11-30,130.4444580078125,377.3210144042969,1.0583018064498901,1065.800048828125,47.58943557739258,17719.919921875,132.06772480382517,382.3630065917969,1.0597037076950073,1068.4000244140625,48.12355858684065,17837.240234375,130.363746259685,370.38299560546875,1.056400179862976,1052.0999755859375,47.282973198294215,17719.7890625,131.80764905388233,371.43701171875,1.0583018064498901,1056.5,47.75580373192262,17802.83984375,3176700.0,71701600,0.0,4601.0,56241400.0,155560000.0
2015-12-01,132.4981689453125,362.4880065917969,1.0572947263717651,1063.800048828125,48.35120391845703,17888.349609375,133.98690196096527,378.9309997558594,1.0639996528625488,1074.5999755859375,48.359958552151475,17895.5,131.35918671709277,356.56298828125,1.056602120399475,1063.4000244140625,47.545640670845046,17719.720703125,131.4219579379221,377.41400146484375,1.0572947263717651,1064.5999755859375,47.641958342425774,17719.720703125,3444300.0,60452200,0.0,3441.0,39952800.0,103880000.0
2015-12-02,131.79864501953125,359.18701171875,1.0625863075256348,1054.199951171875,48.342445373535156,17729.6796875,132.75824965999547,362.23199462890625,1.0639996528625488,1069.5,48.99915311907736,17901.580078125,131.27847999537818,349.4649963378906,1.0562005043029785,1049.5999755859375,48.21110582853971,17708.19921875,132.32777345140366,361.8450012207031,1.062699317932129,1068.699951171875,48.43876304397815,17883.140625,2648800.0,54160500,0.0,503.0,47274900.0,102860000.0
2015-12-03,130.5430908203125,361.0459899902344,1.0613007545471191,1061.699951171875,47.45811462402344,17477.669921875,132.39954285834872,370.2749938964844,1.0892000198364258,1064.5999755859375,48.83282356180628,17780.58984375,129.39514495813717,357.4119873046875,1.0541995763778687,1046.199951171875,47.22169926437922,17425.560546875,131.8793777513327,359.33099365234375,1.0611993074417114,1054.4000244140625,48.58765356226001,17741.5703125,3008700.0,50714900,0.0,1161.0,38627800.0,126990000.0
2015-12-04,133.1797637939453,363.1830139160156,1.0915957689285278,1084.5,48.95539474487305,17847.630859375,133.43087605852006,363.5159912109375,1.0951943397521973,1088.800048828125,49.23558990532936,17866.470703125,131.01839195244855,355.7569885253906,1.0857999324798584,1058.699951171875,47.37053815463778,17482.6796875,131.25157740140514,361.2619934082031,1.0918341875076294,1063.0,47.38805076969002,17482.6796875,3892900.0,35784100,0.0,889.0,43963700.0,137650000.0
2015-12-05,,388.9490051269531,,,,,,389.7850036621094,,,,,,363.22900390625,,,,,,363.72100830078125,,,,,,66282200,,,,
2015-12-06,,388.7829895019531,,,,,,402.8089904785156,,,,,,387.0889892578125,,,,,,389.55499267578125,,,,,,77762000,,,,
2015-12-07,133.13494873046875,395.5360107421875,1.0883997678756714,1076.4000244140625,48.86782455444336,17730.509765625,134.07662677247876,399.968994140625,1.0883049964904785,1086.5,49.0079221046974,17845.490234375,132.12153604099072,385.4110107421875,1.0798004865646362,1067.4000244140625,48.41250668107046,17639.25,133.00042916072235,389.9779968261719,1.0883049964904785,1084.9000244140625,48.850311943137974,17845.490234375,3417700.0,63455800,0.0,656.0,30709800.0,99670000.0
2015-12-08,130.03187561035156,415.56298828125,1.0834001302719116,1076.300048828125,48.85031509399414,17568.0,132.0407736066923,415.56298828125,1.0900002717971802,1078.4000244140625,49.12175223626274,17703.990234375,129.72694186340019,389.95001220703125,1.0831419229507446,1069.5999755859375,48.14982729754232,17485.390625,131.6730823242422,395.7539978027344,1.0835996866226196,1071.0,48.57011997541341,17703.990234375,5021100.0,57801400,0.0,306.0,32878000.0,113720000.0
2015-12-09,129.35926818847656,417.56298828125,1.0893957614898682,1077.5999755859375,48.14105987548828,17492.30078125,130.65967401873718,423.1199951171875,1.099000096321106,1086.0,48.92035260489798,17767.689453125,127.59250510933457,406.2909851074219,1.0881984233856201,1070.5999755859375,47.729521914487755,17403.509765625,129.6821287939186,414.4410095214844,1.0895025730133057,1075.0999755859375,48.48254740049355,17558.1796875,5124600.0,90917200,0.0,386.0,36373200.0,122020000.0
2015-12-10,131.3053741455078,415.47900390625,1.1017948389053345,1073.0999755859375,48.394996643066406,17574.75,132.247051900555,419.5090026855469,1.1023049354553223,1076.300048828125,48.73648423120669,17697.740234375,129.28749910665996,411.5480041503906,1.092799425125122,1071.699951171875,48.167336024180045,17474.66015625,129.7000347845646,417.9880065917969,1.1016976833343506,1073.0,48.50006897629666,17493.169921875,3278500.0,52138900,0.0,226.0,31775800.0,107310000.0
2015-12-11,129.70005798339844,451.93798828125,1.0948106050491333,1076.9000244140625,47.33550262451172,17265.2109375,130.66863981744194,451.93798828125,1.1030004024505615,1079.4000244140625,48.246134963491805,17574.75,128.89291329732552,415.281005859375,1.0928006172180176,1064.4000244140625,47.2917194294028,17230.5,130.04085909665264,415.281005859375,1.0947985649108887,1067.800048828125,47.90464741885067,17574.75,3684700.0,110944000,0.0,410.0,39549500.0,134510000.0
2015-12-12,,434.99700927734375,,,,,,469.1029968261719,,,,,,410.7409973144531,,,,,,452.3349914550781,,,,,,131969000,,,,
2015-12-13,,433.7550048828125,,,,,,441.67999267578125,,,,,,426.26800537109375,,,,,,431.6600036621094,,,,,,55050600,,,,
2015-12-14,128.24720764160156,444.1820068359375,1.0983941555023193,1064.699951171875,48.28115463256836,17368.5,129.59245807140857,447.1419982910156,1.1040000915527344,1076.699951171875,48.34244709044741,17378.01953125,126.86608988822151,430.45599365234375,1.0947027206420898,1060.0,47.002764310821895,17138.470703125,129.59245807140857,433.2720031738281,1.098997712135315,1074.0,47.57191237991412,17277.109375,4845000.0,130496000,0.0,509.0,46768900.0,142540000.0
2015-12-15,131.41299438476562,465.3210144042969,1.0992997884750366,1062.9000244140625,48.33370590209961,17524.91015625,131.92419598116814,465.3210144042969,1.107000470161438,1066.199951171875,48.946633991583916,17627.630859375,129.2516226495958,443.87799072265625,1.0922002792358398,1061.800048828125,48.237388201442016,17341.1796875,130.63275372140538,443.87799072265625,1.0992271900177002,1064.5999755859375,48.736485977404676,17374.779296875,4705300.0,83121104,0.0,220.0,39843000.0,123430000.0
2015-12-16,132.82998657226562,454.9339904785156,1.0936251878738403,1078.0,49.14801788330078,17749.08984375,133.27840324239216,465.2080078125,1.0958002805709839,1078.699951171875,49.253090207156475,17784.359375,131.1439355135208,443.85101318359375,1.0913218259811401,1064.300048828125,47.94842910354155,17483.6796875,132.71339385896368,465.2080078125,1.0936013460159302,1064.800048828125,48.63140755907594,17530.849609375,3316000.0,107944000,0.0,81.0,37503300.0,123790000.0
2015-12-17,130.5430908203125,456.0780029296875,1.087453007698059,1050.800048828125,48.77152633666992,17495.83984375,134.34567004163966,457.8599853515625,1.0888975858688354,1072.5999755859375,49.72594232267985,17796.759765625,130.48928299624086,448.8580017089844,1.0833531618118286,1050.5,48.6226707512311,17493.5,133.49368089645245,454.7770080566406,1.0874056816101074,1072.5999755859375,49.349429379746276,17756.5390625,3448800.0,47978400,0.0,56.0,41280900.0,115780000.0
2015-12-18,125.17999267578125,463.6159973144531,1.0844104290008545,1066.199951171875,47.39678955078125,17128.55078125,129.51169912300753,465.177001953125,1.0870002508163452,1070.300048828125,49.034179982811665,17496.580078125,124.56117551409321,454.94000244140625,1.0805997848510742,1052.699951171875,47.3092265109846,17124.310546875,129.51169912300753,455.84698486328125,1.0843987464904785,1053.699951171875,48.83279000156202,17495.0390625,9952000.0,60220100,0.0,253.0,84684200.0,344560000.0
2015-12-19,,462.3219909667969,,,,,,465.58099365234375,,,,,,456.7650146484375,,,,,,463.552001953125,,,,,,47892700,,,,
2015-12-20,,442.68499755859375,,,,,,462.6449890136719,,,,,,434.3380126953125,,,,,,462.2340087890625,,,,,,75409400,,,,
2015-12-21,126.36385345458984,438.6390075683594,1.0869920253753662,1081.9000244140625,48.00972366333008,17251.619140625,127.29656809656903,444.72900390625,1.091999888420105,1081.9000244140625,48.465038168268464,17272.359375,125.28765583157906,427.31201171875,1.0852001905441284,1070.199951171875,47.48435537732685,17116.73046875,125.7450497426902,442.8380126953125,1.0870156288146973,1070.199951171875,48.05350351878313,17154.939453125,3746400.0,77639696,0.0,26.0,37246300.0,114910000.0
2015-12-22,127.69110870361328,436.5719909667969,1.09129798412323,1074.800048828125,48.465049743652344,17417.26953125,128.05879989605765,443.68798828125,1.0984002351760864,1078.5999755859375,48.57888006716859,17451.109375,126.00505799689981,435.5159912109375,1.0905005931854248,1073.800048828125,47.72078200262308,17242.859375,127.0991955383303,437.4360046386719,1.091202735900879,1078.5999755859375,48.149832704990665,17253.55078125,2791700.0,50840400,0.0,106.0,28322200.0,91570000.0
2015-12-23,129.19786071777344,442.4010009765625,1.0950024127960205,1069.4000244140625,48.8765754699707,17602.609375,129.20683781292095,444.52899169921875,1.095494270324707,1074.800048828125,48.92911329988818,17607.919921875,128.07681859203322,436.6189880371094,1.0884946584701538,1069.4000244140625,48.54384256087099,17427.630859375,128.31896752288006,436.7200012207031,1.0950024127960205,1074.5,48.77150315032457,17427.630859375,3353900.0,47161400,0.0,202.0,27279800.0,92820000.0
2015-12-24,128.72251892089844,454.9849853515625,1.0909169912338257,1077.199951171875,48.7452278137207,17552.169921875,129.08124686868882,458.45599365234375,1.0966956615447998,1077.800048828125,48.99915562328643,17606.33984375,128.57005885885783,443.0769958496094,1.0910003185272217,1073.5,48.53508319491276,17543.94921875,128.78530383828848,443.09100341796875,1.0910003185272217,1074.300048828125,48.91159592214786,17593.259765625,1185000.0,57157200,0.0,24.0,9558500.0,40350000.0
2015-12-25,,455.65301513671875,1.0969964265823364,,,,,458.30499267578125,1.0975021123886108,,,,,452.07501220703125,1.0947027206420898,,,,,454.8550109863281,1.0965152978897095,,,,,39078500,0.0,,,
2015-12-26,,417.27398681640625,,,,,,457.489013671875,,,,,,405.760009765625,,,,,,455.7560119628906,,,,,,116166000,,,,
2015-12-27,,422.822998046875,,,,,,424.0069885253906,,,,,,408.88299560546875,,,,,,416.5140075683594,,,,,,53591200,,,,
2015-12-28,129.62828063964844,422.27899169921875,1.0965994596481323,1070.5,48.99040985107422,17528.26953125,129.74487334904742,429.7690124511719,1.0999999046325684,1098.800048828125,48.99040985107422,17536.900390625,128.11264384041297,418.4809875488281,1.0958002805709839,1070.5,48.14106656760164,17437.33984375,128.48033509731928,423.3429870605469,1.0965994596481323,1077.9000244140625,48.465041528644015,17535.66015625,1980000.0,49638600,0.0,361.0,22458300.0,59770000.0
